name,price,above_100,first_name,last_name
Alison Carroll,115.3401313,True,Alison,Carroll
Robert Buchanan,163.3260388,True,Robert,Buchanan
Penny Wilson,178.7969799,True,Penny,Wilson
Leslie Perez,77.95375736,False,Leslie,Perez
Brittney Marquez,149.1772445,True,Brittney,Marquez
Andrew Bird,265.9158101,True,Andrew,Bird
Maria Hughes,12.57040265,False,Maria,Hughes
Clayton Williams,31.850547,False,Clayton,Williams
Mary Pittman,92.02540242,False,Mary,Pittman
James Garner,81.96609867,False,James,Garner
Randy Middleton,117.0928987,True,Randy,Middleton
Alexis Gardner,83.35923458,False,Alexis,Gardner
Laurie Garner,145.0603215,True,Laurie,Garner
Danny Bush,111.9976845,True,Danny,Bush
Joseph Smith,291.0800293,True,Joseph,Smith
Edgar Armstrong,185.9187088,True,Edgar,Armstrong
Samantha Scott,97.8742131,False,Samantha,Scott
Troy Coleman,74.57492247,False,Troy,Coleman
Brian Young,130.9974595,True,Brian,Young
Timothy Perez,113.6574668,True,Timothy,Perez
Sierra Nguyen,110.8481766,True,Sierra,Nguyen
Cynthia Murphy,296.0078137,True,Cynthia,Murphy
Julie Diaz,269.4894015,True,Julie,Diaz
Andrew Silva,46.15639765,False,Andrew,Silva
Gary Costa,287.0365933,True,Gary,Costa
Jasmine Berg,127.1426355,True,Jasmine,Berg
Glenda Brown,85.60391824,False,Glenda,Brown
Jonathan Boone,172.4624408,True,Jonathan,Boone
Cynthia Jimenez,51.80996198,False,Cynthia,Jimenez
Cynthia Morgan,283.3294115,True,Cynthia,Morgan
Dwayne Browning,14.24525264,False,Dwayne,Browning
Brittany Lewis,150.9075783,True,Brittany,Lewis
Zachary Johnson,139.6464165,True,Zachary,Johnson
Kayla Wilson,48.84395071,False,Kayla,Wilson
Andrew Doyle,245.0864465,True,Andrew,Doyle
Jennifer Parks,12.79843948,False,Jennifer,Parks
Daniel Phelps MD,176.735085,True,Daniel,Phelps
Lindsey Quinn,57.57356582,False,Lindsey,Quinn
Brian Walker,34.96349578,False,Brian,Walker
Bradley Curry,104.0291615,True,Bradley,Curry
Roy Cohen,148.4924569,True,Roy,Cohen
David Black,148.4850266,True,David,Black
Julie Gonzales,275.8513843,True,Julie,Gonzales
Paula Williams,190.6605351,True,Paula,Williams
James Clark,117.5715047,True,James,Clark
Christopher Robinson,14.26584056,False,Christopher,Robinson
William Carr,85.40738917,False,William,Carr
Todd Dunlap,38.32006005,False,Todd,Dunlap
Kimberly Morales,206.4438618,True,Kimberly,Morales
Jesse Welch DDS,267.5034898,True,Jesse,Welch
Laura Leblanc,205.9617908,True,Laura,Leblanc
Susan Parker,7.389760853,False,Susan,Parker
Laurie Harris,229.6976024,True,Laurie,Harris
Natalie Lawrence,86.76833663,False,Natalie,Lawrence
Kara Hanson,275.4377145,True,Kara,Hanson
Joseph Walker,135.4741342,True,Joseph,Walker
Gregory Davis,155.6667394,True,Gregory,Davis
Paul Erickson,192.4996457,True,Paul,Erickson
Preston Holmes,36.86205402,False,Preston,Holmes
Joy Buck,40.94451902,False,Joy,Buck
Brian Sherman,279.4530254,True,Brian,Sherman
Brandon Davis,17.82461557,False,Brandon,Davis
Patricia Hamilton,63.2328385,False,Patricia,Hamilton
Shawn Garcia,227.491116,True,Shawn,Garcia
William Stone,48.99103482,False,William,Stone
Brian Cunningham,294.7646142,True,Brian,Cunningham
Shawn Norman,113.8520429,True,Shawn,Norman
Evan Ibarra,32.32820193,False,Evan,Ibarra
Logan Porter,157.574472,True,Logan,Porter
Kerry Gibson,216.9486908,True,Kerry,Gibson
Christine Parsons,232.117075,True,Christine,Parsons
Erica Chung,204.1409177,True,Erica,Chung
Alan Collins,29.58632408,False,Alan,Collins
John Robinson,60.37353075,False,John,Robinson
Monique Santos,82.08256587,False,Monique,Santos
Nicole Mason,190.2387349,True,Nicole,Mason
Michael Knight,238.7576833,True,Michael,Knight
John Bishop,18.29168554,False,John,Bishop
Christopher Odom,282.9931871,True,Christopher,Odom
Michael Walker,149.8428493,True,Michael,Walker
Crystal Wall,187.5868027,True,Crystal,Wall
Christian Ramirez,258.4106206,True,Christian,Ramirez
Kevin Rowland,185.6410425,True,Kevin,Rowland
Candice Mcintosh,266.2706673,True,Candice,Mcintosh
Leslie Hoffman,282.0595113,True,Leslie,Hoffman
James Johnson,263.3739193,True,James,Johnson
Jennifer Shepherd,183.9723914,True,Jennifer,Shepherd
Susan Tucker,187.4994162,True,Susan,Tucker
Michele Harvey,271.0984188,True,Michele,Harvey
Teresa Collins,186.971541,True,Teresa,Collins
Jonathan Leblanc,128.2066648,True,Jonathan,Leblanc
Stephanie Morgan,209.8417398,True,Stephanie,Morgan
Michael Duran,67.48301306,False,Michael,Duran
Daniel Cannon,193.3728586,True,Daniel,Cannon
Kayla Butler,157.4052214,True,Kayla,Butler
Jimmy Harrell,162.6953645,True,Jimmy,Harrell
Jeffery Fuentes,32.984417,False,Jeffery,Fuentes
Lucas Rivera,280.9708055,True,Lucas,Rivera
Mark Le,197.9575702,True,Mark,Le
Taylor Myers,92.37292177,False,Taylor,Myers
Robert Berger,41.58251872,False,Robert,Berger
Victor White,71.28349376,False,Victor,White
Caroline Powell,59.57791041,False,Caroline,Powell
Erica Austin,225.3624114,True,Erica,Austin
Douglas Henry,260.1867786,True,Douglas,Henry
Monica Miller,45.66425505,False,Monica,Miller
Kimberly Martin,42.84980233,False,Kimberly,Martin
Felicia Larson,184.2056338,True,Felicia,Larson
Cassandra Frazier,19.26672707,False,Cassandra,Frazier
Heather Phelps,119.0145624,True,Heather,Phelps
John Hart,181.2802443,True,John,Hart
Meredith Moore,84.42598279,False,Meredith,Moore
Isabel Pratt,24.78342559,False,Isabel,Pratt
Misty Martin,269.9902036,True,Misty,Martin
Jessica Richards,64.72664573,False,Jessica,Richards
Margaret Campbell,174.2986324,True,Margaret,Campbell
Michael Frazier,47.5799292,False,Michael,Frazier
Michael Sharp,115.6658502,True,Michael,Sharp
Cindy Pena,152.2234362,True,Cindy,Pena
Jacob Dominguez,153.4779672,True,Jacob,Dominguez
Cody Scott,66.56588387,False,Cody,Scott
Nicole Coffey,118.1952751,True,Nicole,Coffey
Crystal Snyder,155.4661092,True,Crystal,Snyder
Matthew Love,285.0975409,True,Matthew,Love
Marcus Ortega,188.1094588,True,Marcus,Ortega
Jason Jackson,99.20589923,False,Jason,Jackson
Daniel Ramos,58.31985367,False,Daniel,Ramos
Raymond Wilson,200.3855625,True,Raymond,Wilson
Lindsey Garcia,170.9951265,True,Lindsey,Garcia
Donna Orr,40.46338096,False,Donna,Orr
Wendy Horn,5.929938406,False,Wendy,Horn
Mario Mclaughlin,90.33380664,False,Mario,Mclaughlin
Benjamin Barron,20.67124478,False,Benjamin,Barron
Mark Moss,33.79532722,False,Mark,Moss
Travis Garza,82.87258331,False,Travis,Garza
George Lopez,0.942247688,False,George,Lopez
Gabriel Barnes,69.59826205,False,Gabriel,Barnes
Daniel Johnson,214.52403,True,Daniel,Johnson
Mitchell Davis,158.7827112,True,Mitchell,Davis
Mark White,56.21176867,False,Mark,White
Michael Foster,115.2422325,True,Michael,Foster
Pamela Solis,66.64708198,False,Pamela,Solis
Maxwell Frost,0.006023502,False,Maxwell,Frost
Chad Jones,67.87794806,False,Chad,Jones
Don Mcdaniel,228.5918739,True,Don,Mcdaniel
Lisa Morrison,73.99054689,False,Lisa,Morrison
Jeffrey Clark,239.4386554,True,Jeffrey,Clark
Melissa Santiago,128.2616391,True,Melissa,Santiago
Jason Adams,21.57128968,False,Jason,Adams
Mrs. Wendy Myers,263.6809245,True,Wendy,Myers
Norman Wade,99.62709317,False,Norman,Wade
Roberto Brown,215.0393467,True,Roberto,Brown
Casey Wright,280.2032307,True,Casey,Wright
Juan Rivera,91.13816713,False,Juan,Rivera
Terry Gallegos,268.5844733,True,Terry,Gallegos
Timothy Jones,153.2228831,True,Timothy,Jones
Sarah Crawford,230.5178921,True,Sarah,Crawford
Christopher Hammond,263.0958332,True,Christopher,Hammond
Ashley Cantu,285.4035791,True,Ashley,Cantu
Mathew Harris,46.60501825,False,Mathew,Harris
David Williams,193.4019531,True,David,Williams
Catherine Novak,184.8954159,True,Catherine,Novak
Jonathan Cobb,42.21066367,False,Jonathan,Cobb
Elizabeth Alexander,98.44514553,False,Elizabeth,Alexander
Michelle Fisher,77.16597054,False,Michelle,Fisher
David Griffith,180.0253758,True,David,Griffith
Suzanne Murray,178.4727015,True,Suzanne,Murray
Antonio Beasley,28.09527269,False,Antonio,Beasley
Terry Hobbs,216.5892977,True,Terry,Hobbs
Kathleen Chan,211.1899937,True,Kathleen,Chan
Audrey Adkins,285.6616197,True,Audrey,Adkins
Jonathan Patel,148.8803996,True,Jonathan,Patel
Micheal Baker,134.5542406,True,Micheal,Baker
Brandon Stein,164.6600325,True,Brandon,Stein
Annette Douglas,10.02846956,False,Annette,Douglas
Jeffery Webb,269.1493543,True,Jeffery,Webb
Michael Miller,200.0992596,True,Michael,Miller
Cassandra Mcintyre,127.0227848,True,Cassandra,Mcintyre
Brittany Allen,215.7370745,True,Brittany,Allen
Erin Robinson,79.41903827,False,Erin,Robinson
Anthony Sims,77.62412955,False,Anthony,Sims
Craig Jones,51.50213971,False,Craig,Jones
Annette Peterson,228.6450015,True,Annette,Peterson
Victor Reed,45.41500465,False,Victor,Reed
Nathan Love,84.66811649,False,Nathan,Love
William Chavez,17.55060564,False,William,Chavez
Patrick Kennedy,203.3891368,True,Patrick,Kennedy
Andrea Jones,246.2089544,True,Andrea,Jones
Michele Mathews,59.39395122,False,Michele,Mathews
Yolanda Romero,155.2585808,True,Yolanda,Romero
Abigail Beck,26.82615918,False,Abigail,Beck
Christopher Hughes,261.934458,True,Christopher,Hughes
Kristina Gutierrez,293.9955524,True,Kristina,Gutierrez
Cristina Cervantes,145.7719613,True,Cristina,Cervantes
Victor Johnson,32.81941552,False,Victor,Johnson
Lauren Page,111.9234731,True,Lauren,Page
Charles Orozco,65.25318711,False,Charles,Orozco
Andrea Bowen,30.27521428,False,Andrea,Bowen
Caleb Smith,213.5434658,True,Caleb,Smith
Christine Bradford,291.8448556,True,Christine,Bradford
Pamela Lee,128.3788861,True,Pamela,Lee
Ronald Steele,287.8604109,True,Ronald,Steele
Tami Lynch,123.3850543,True,Tami,Lynch
Thomas Glenn,124.1799535,True,Thomas,Glenn
Melinda Aguilar,267.4989809,True,Melinda,Aguilar
Martin Harris,1.752357195,False,Martin,Harris
Karen Hunter,139.0751757,True,Karen,Hunter
Donald Leon,66.84670418,False,Donald,Leon
Frances Lewis,5.522938102,False,Frances,Lewis
Cesar Jackson,182.3282967,True,Cesar,Jackson
Carla Green,69.4092923,False,Carla,Green
Angela Le,167.3410828,True,Angela,Le
Maria Bryant,66.38307671,False,Maria,Bryant
David Cisneros,67.6363251,False,David,Cisneros
Amanda Henderson DVM,6.139394348,False,Amanda,Henderson
Anthony Choi,299.6261389,True,Anthony,Choi
Ricardo Barnes,68.20083729,False,Ricardo,Barnes
Ashley Davis,125.0057838,True,Ashley,Davis
Patricia Maxwell,254.0100376,True,Patricia,Maxwell
Michael Miller,52.69843399,False,Michael,Miller
Carla Carter,191.6978083,True,Carla,Carter
Rachael Oliver,268.245856,True,Rachael,Oliver
Donald Gardner,70.51295454,False,Donald,Gardner
Brad Garcia,227.6456093,True,Brad,Garcia
Megan Smith,5.820828256,False,Megan,Smith
Anthony Torres,214.6144194,True,Anthony,Torres
Karen Smith,201.4517221,True,Karen,Smith
Teresa Robinson,68.36915651,False,Teresa,Robinson
Gregory Morris,58.53092312,False,Gregory,Morris
Lisa Holmes,17.99530629,False,Lisa,Holmes
Lisa Navarro,97.51500773,False,Lisa,Navarro
Sabrina Michael,243.4277732,True,Sabrina,Michael
Susan Matthews,200.4123061,True,Susan,Matthews
John Kim,51.5370261,False,John,Kim
Sara Sutton,189.5221667,True,Sara,Sutton
Jeremy Glover,278.9105668,True,Jeremy,Glover
William Carter,23.2168065,False,William,Carter
Krystal Cortez,56.11154916,False,Krystal,Cortez
Spencer Mccarthy,279.59954,True,Spencer,Mccarthy
Troy Gardner,104.5532918,True,Troy,Gardner
Peter Flores,74.41065758,False,Peter,Flores
Angela Shelton,146.4098961,True,Angela,Shelton
John Burgess,108.6373043,True,John,Burgess
Aaron Cook,184.4642876,True,Aaron,Cook
Lisa Dennis,211.3784263,True,Lisa,Dennis
Brenda Navarro,298.8288141,True,Brenda,Navarro
Kayla Hall,9.281220883,False,Kayla,Hall
Katelyn Conner,40.76078965,False,Katelyn,Conner
Alexandra Bell,143.3930959,True,Alexandra,Bell
Ann Wilson,225.5158007,True,Ann,Wilson
Colleen Snow,263.6734719,True,Colleen,Snow
Mrs. Lisa Pham,189.8902208,True,Lisa,Pham
Scott Taylor,247.3829686,True,Scott,Taylor
Donald Wood,210.8807336,True,Donald,Wood
Dawn Salas,143.5431985,True,Dawn,Salas
Aimee Wilson,130.9109037,True,Aimee,Wilson
Dana Reyes,163.0410422,True,Dana,Reyes
Zoe Robinson,154.7020471,True,Zoe,Robinson
Bradley Ryan,5.450063924,False,Bradley,Ryan
Katherine Hopkins,82.65015724,False,Katherine,Hopkins
Brandon Cervantes,288.2269863,True,Brandon,Cervantes
Lisa French,178.2685547,True,Lisa,French
Justin Johnson,29.62228179,False,Justin,Johnson
Amanda Johns,126.1294179,True,Amanda,Johns
Ryan Shea,97.27702498,False,Ryan,Shea
Kyle Hart,189.1208858,True,Kyle,Hart
Kari Jones,155.7406302,True,Kari,Jones
Matthew White,264.0155109,True,Matthew,White
Leah King,26.05865282,False,Leah,King
Katherine Bowers,102.6925911,True,Katherine,Bowers
Emily Gonzalez,115.5333546,True,Emily,Gonzalez
Dylan Williamson,192.1510027,True,Dylan,Williamson
Matthew Jordan,231.3469853,True,Matthew,Jordan
Corey Williams,282.7309243,True,Corey,Williams
Deanna Braun,99.44804527,False,Deanna,Braun
Thomas Harrell,184.4071906,True,Thomas,Harrell
Ronald Schmidt,88.63393734,False,Ronald,Schmidt
Thomas Johnson,113.6281602,True,Thomas,Johnson
Angela Lopez,6.367848541,False,Angela,Lopez
Tina Moore DDS,25.28908649,False,Tina,Moore
Ashley Scott,30.48874849,False,Ashley,Scott
Michelle Higgins,142.4860124,True,Michelle,Higgins
Cynthia Buck,280.1626254,True,Cynthia,Buck
Sandra Baker,169.9576392,True,Sandra,Baker
Amanda Rivers,45.07753957,False,Amanda,Rivers
Amy Cameron,240.8597059,True,Amy,Cameron
John Wood,172.4028299,True,John,Wood
Robert Gonzalez,116.3387688,True,Robert,Gonzalez
Kevin White,122.7698804,True,Kevin,White
Douglas Martinez,68.86292703,False,Douglas,Martinez
Cynthia Wright,212.2051744,True,Cynthia,Wright
Mike Burton,156.6284971,True,Mike,Burton
Kelly Suarez,103.3521319,True,Kelly,Suarez
Carla Anderson,176.7812897,True,Carla,Anderson
Crystal Ewing,76.54600803,False,Crystal,Ewing
Rebekah Brown,248.6881708,True,Rebekah,Brown
David Love,214.9826231,True,David,Love
Katie Beltran,58.33327125,False,Katie,Beltran
Charles Collins,82.98169237,False,Charles,Collins
Timothy Long,57.81080932,False,Timothy,Long
Kyle Castro,257.8598271,True,Kyle,Castro
Charles Atkinson,201.2519498,True,Charles,Atkinson
Gregg Robles,243.9415433,True,Gregg,Robles
Joseph Dodson,231.7140953,True,Joseph,Dodson
Richard Morris,205.6853551,True,Richard,Morris
Joshua Jones,51.99516227,False,Joshua,Jones
Kathryn Ray,297.680077,True,Kathryn,Ray
David Barber,265.7787889,True,David,Barber
Ashley Montgomery,91.98527468,False,Ashley,Montgomery
Erin Torres,162.2600567,True,Erin,Torres
Theodore Perry,54.28283978,False,Theodore,Perry
Christopher Dixon,151.5542565,True,Christopher,Dixon
Michael Lee,222.5983255,True,Michael,Lee
Brittany Brandt,48.31482285,False,Brittany,Brandt
Rebecca Pena,40.5042865,False,Rebecca,Pena
Harold Harris,30.28051132,False,Harold,Harris
Alan Smith,136.7173873,True,Alan,Smith
Lynn Petersen,119.288704,True,Lynn,Petersen
Alex Williams,125.2351462,True,Alex,Williams
Mrs. Maria Johnson,140.6180002,True,Maria,Johnson
Teresa Ramirez,68.89411817,False,Teresa,Ramirez
Jessica Williams,211.2927337,True,Jessica,Williams
Eric Stokes,141.4352496,True,Eric,Stokes
Sarah Young,165.8898062,True,Sarah,Young
Nicholas Hinton,175.5324232,True,Nicholas,Hinton
David Merritt,22.80591247,False,David,Merritt
Brandy Murray,118.5845901,True,Brandy,Murray
Melissa Lewis,263.6012569,True,Melissa,Lewis
Adam Johnson,229.0701726,True,Adam,Johnson
Austin Roberts,40.1212007,False,Austin,Roberts
Ashley Smith,115.872854,True,Ashley,Smith
Kimberly Wheeler,286.1048132,True,Kimberly,Wheeler
Sherry Coffey,136.3706913,True,Sherry,Coffey
Gabriel Luna,218.2138474,True,Gabriel,Luna
Pedro Warren,264.3412226,True,Pedro,Warren
Shannon Hill,105.9989784,True,Shannon,Hill
Sydney Michael,207.9367705,True,Sydney,Michael
Michael Jordan,29.86397986,False,Michael,Jordan
Douglas Taylor,131.1591051,True,Douglas,Taylor
John French,76.02496714,False,John,French
Thomas Mueller,172.5074853,True,Thomas,Mueller
Gina George,297.4892429,True,Gina,George
Terri Solis,198.9565116,True,Terri,Solis
Pamela Brown,157.6790093,True,Pamela,Brown
Stacy Hunter,1.245616373,False,Stacy,Hunter
Tracy Potter,200.4398125,True,Tracy,Potter
Melissa Clark,169.3693556,True,Melissa,Clark
Melanie Wood,220.5903602,True,Melanie,Wood
Alexander Cook,50.63488972,False,Alexander,Cook
Susan Mitchell,23.27699619,False,Susan,Mitchell
Lisa Johnson,185.2114604,True,Lisa,Johnson
Paul Bender,194.7100905,True,Paul,Bender
Jennifer Chase,131.0536279,True,Jennifer,Chase
Jennifer Bridges,115.2349524,True,Jennifer,Bridges
George Mejia,272.4807622,True,George,Mejia
Amanda Baker,19.97575403,False,Amanda,Baker
Chad Lowery,298.9512803,True,Chad,Lowery
Jordan Barnes,274.3749866,True,Jordan,Barnes
Dawn Williams,170.5174558,True,Dawn,Williams
Patrick Bryant,41.91691624,False,Patrick,Bryant
Erin Montes,58.17898989,False,Erin,Montes
Jerry Torres,73.79346394,False,Jerry,Torres
Terry Bell,139.347076,True,Terry,Bell
Walter Heath,131.364057,True,Walter,Heath
Paul Valenzuela,155.3213236,True,Paul,Valenzuela
Leslie Potter,224.4556811,True,Leslie,Potter
Robin French,213.5922722,True,Robin,French
Catherine Garcia,229.7484109,True,Catherine,Garcia
Todd Nicholson,109.7546872,True,Todd,Nicholson
Courtney Allen,223.172591,True,Courtney,Allen
Dominique Brandt,269.0156148,True,Dominique,Brandt
Leslie Bates,88.37541932,False,Leslie,Bates
Kathleen Hood,123.2716562,True,Kathleen,Hood
Jacob Williams,13.87386866,False,Jacob,Williams
Mary Mcintosh,164.9985798,True,Mary,Mcintosh
Christine Franco,145.3713441,True,Christine,Franco
Zachary Hartman,293.8194973,True,Zachary,Hartman
Angela Brown,180.6236926,True,Angela,Brown
David Drake,190.8301029,True,David,Drake
Sarah Roberts,155.4786639,True,Sarah,Roberts
Victoria Harmon,177.2915327,True,Victoria,Harmon
Lisa Whitehead,73.77932541,False,Lisa,Whitehead
Chad Barton,261.4782044,True,Chad,Barton
Michael Mitchell,0.776393292,False,Michael,Mitchell
Robert Randall,29.10321786,False,Robert,Randall
Bradley Martin,267.5114108,True,Bradley,Martin
Joshua Burton,198.0253385,True,Joshua,Burton
Monica Simpson,85.30746482,False,Monica,Simpson
Rebecca Cummings,172.9983509,True,Rebecca,Cummings
Jennifer Roman,179.4036754,True,Jennifer,Roman
Rebecca Allen,283.0553776,True,Rebecca,Allen
Samantha Scott,82.19310325,False,Samantha,Scott
Donna Villegas,206.4702019,True,Donna,Villegas
Christopher Garcia,11.89135836,False,Christopher,Garcia
Nathan Rice,286.493476,True,Nathan,Rice
Robert Calhoun,249.4868453,True,Robert,Calhoun
Rachel Rodgers,216.0408353,True,Rachel,Rodgers
Richard Nelson,240.7594341,True,Richard,Nelson
Christopher Roberts,245.3514521,True,Christopher,Roberts
Morgan Rodriguez,32.27670638,False,Morgan,Rodriguez
Zachary Randolph,225.7887555,True,Zachary,Randolph
Eric Contreras,288.3745891,True,Eric,Contreras
Kristi Rhodes,119.3859289,True,Kristi,Rhodes
Kristina Frey,80.25651015,False,Kristina,Frey
Sherry Nixon,287.3655167,True,Sherry,Nixon
Natasha Davidson,246.8218988,True,Natasha,Davidson
William Miller,269.679928,True,William,Miller
Christopher Sellers,94.86648822,False,Christopher,Sellers
Michael Graham,48.7610982,False,Michael,Graham
Margaret Johns MD,161.6038394,True,Margaret,Johns
Jody Salinas,180.1989761,True,Jody,Salinas
Zachary Elliott,159.6862194,True,Zachary,Elliott
Jeremy Peters,110.9582328,True,Jeremy,Peters
Brian Diaz,30.15574115,False,Brian,Diaz
Elizabeth Gallegos,31.9080664,False,Elizabeth,Gallegos
Brian Gibson,75.94251268,False,Brian,Gibson
Cathy Baker,147.1006139,True,Cathy,Baker
Lisa Smith DVM,236.5908451,True,Lisa,Smith
Mitchell Campbell,180.9556864,True,Mitchell,Campbell
Ryan Powers,216.6528185,True,Ryan,Powers
Andrea Moore,38.16221484,False,Andrea,Moore
Zachary Wilson,276.3569897,True,Zachary,Wilson
Ryan French,62.5865192,False,Ryan,French
Wesley Russell,278.6145834,True,Wesley,Russell
Gary Lopez,46.32122583,False,Gary,Lopez
Matthew Baker,137.388376,True,Matthew,Baker
Ronnie Chavez,184.4054399,True,Ronnie,Chavez
Travis Mercer,112.4718597,True,Travis,Mercer
Lee Yang,255.9833911,True,Lee,Yang
Felicia King,57.69285928,False,Felicia,King
Catherine Smith,140.357616,True,Catherine,Smith
Ronald Villegas,224.9293361,True,Ronald,Villegas
Sarah Dennis,244.4096272,True,Sarah,Dennis
Crystal Blair,242.319202,True,Crystal,Blair
Robert Lynch,115.5117245,True,Robert,Lynch
Emily Tucker,51.35281128,False,Emily,Tucker
Darrell Holloway,217.8399207,True,Darrell,Holloway
Ashley Kent,82.97497851,False,Ashley,Kent
Stephanie Peterson,185.2136091,True,Stephanie,Peterson
Keith Lopez,185.5249,True,Keith,Lopez
Sydney Harris,40.63858373,False,Sydney,Harris
